id,label,t,x
0,1,42.5,0.0263359136832683
0,1,42.5005,0.0225532459365246
0,1,42.501000000000005,0.0278489807726511
0,1,42.5015,0.021796712383184
0,1,42.502,0.0255793801365808
0,1,42.502500000000005,0.024066313039214
0,1,42.503,0.0255793801365808
0,1,42.5035,0.0225532459365246
0,1,42.504000000000005,0.0233097794885346
0,1,42.5045,0.0255793801365808
0,1,42.505,0.027092447228625
0,1,42.505500000000005,0.0263359136832683
0,1,42.506,0.0202836452725111
0,1,42.5065,0.0263359136832683
0,1,42.507000000000005,0.021796712383184
0,1,42.5075,0.0278489807726511
0,1,42.508,0.027092447228625
0,1,42.508500000000005,0.0263359136832683
0,1,42.509,0.0248228465885627
0,1,42.5095,0.0248228465885627
0,1,42.510000000000005,0.0248228465885627
0,1,42.5105,0.0202836452725111
0,1,42.511,0.0308751149354483
0,1,42.511500000000005,0.0202836452725111
0,1,42.512,0.0263359136832683
0,1,42.5125,0.0195271117151788
0,1,42.513000000000005,0.0248228465885627
0,1,42.5135,0.024066313039214
0,1,42.514,0.0293620478567112
0,1,42.514500000000005,0.024066313039214
0,1,42.515,0.0255793801365808
0,1,42.5155,0.0248228465885627
0,1,42.516000000000005,0.0233097794885346
0,1,42.5165,0.0286055143153465
0,1,42.517,0.021796712383184
0,1,42.517500000000005,0.0278489807726511
0,1,42.518,0.021796712383184
0,1,42.5185,0.0278489807726511
0,1,42.519000000000005,0.021796712383184
0,1,42.5195,0.027092447228625
0,1,42.52,0.024066313039214
0,1,42.520500000000006,0.024066313039214
0,1,42.521,0.0233097794885346
0,1,42.5215,0.0233097794885346
0,1,42.522000000000006,0.0263359136832683
0,1,42.5225,0.021796712383184
0,1,42.523,0.0316316484728208
0,1,42.5235,0.0210401788285129
0,1,42.524,0.0286055143153465
0,1,42.5245,0.0202836452725111
0,1,42.525,0.0255793801365808
0,1,42.5255,0.024066313039214
0,1,42.526,0.0263359136832683
0,1,42.5265,0.0263359136832683
0,1,42.527,0.024066313039214
0,1,42.5275,0.0293620478567112
0,1,42.528,0.0225532459365246
0,1,42.5285,0.0278489807726511
0,1,42.529,0.0195271117151788
0,1,42.5295,0.0293620478567112
0,1,42.53,0.0248228465885627
0,1,42.5305,0.0278489807726511
0,1,42.531,0.0263359136832683
0,1,42.5315,0.0263359136832683
0,1,42.532,0.0278489807726511
0,1,42.5325,0.0210401788285129
0,1,42.533,0.0255793801365808
0,1,42.5335,0.0233097794885346
0,1,42.534,0.027092447228625
0,1,42.5345,0.0202836452725111
0,1,42.535,0.0278489807726511
0,1,42.5355,0.0210401788285129
0,1,42.536,0.0278489807726511
0,1,42.5365,0.0248228465885627
0,1,42.537,0.0263359136832683
0,1,42.5375,0.0263359136832683
0,1,42.538,0.0233097794885346
0,1,42.5385,0.027092447228625
0,1,42.539,0.0225532459365246
0,1,42.5395,0.0286055143153465
0,1,42.54,0.0233097794885346
0,1,42.5405,0.027092447228625
0,1,42.541,0.0210401788285129
0,1,42.5415,0.027092447228625
0,1,42.542,0.0248228465885627
