id,label,t,x
0,1,-39017148.57428715,51.837326011358286
0,1,-39014152.07603802,51.16036501612378
0,1,-39011155.5777889,51.48721012852421
0,1,-39008159.07953977,53.1503968314017
0,1,-39005162.58129065,56.40849508219491
0,1,-39002166.08304152,60.55055038041427
0,1,-38999169.5847924,64.1837566437969
0,1,-38996173.08654327,65.90113664316345
0,1,-38993176.58829415,64.8058899933535
0,1,-38990180.09004502,61.85293509871144
0,1,-38987183.5917959,58.41717517924576
0,1,-38984187.09354677,55.85306875216264
0,1,-38981190.59529765,54.84722030288715
0,1,-38978194.09704852,55.28569586421572
0,1,-38975197.5987994,57.00730640598304
0,1,-38972201.10055027,59.770160011740025
0,1,-38969204.60230115,62.7881870873215
0,1,-38966208.10405203,65.05046536742704
0,1,-38963211.6058029,65.54961896603214
0,1,-38960215.10755378,63.933380557156184
0,1,-38957218.60930465,61.205052491020176
0,1,-38954222.11105553,58.535967837741424
0,1,-38951225.6128064,57.02833862762961
0,1,-38948229.11455728,56.84679741510791
0,1,-38945232.61630815,57.48068088593917
0,1,-38942236.11805903,58.40443919417753
0,1,-38939239.6198099,59.144888613232446
0,1,-38936243.12156078,59.424104738400125
0,1,-38933246.623311654,59.00966449289462
0,1,-38930250.12506253,57.677737050892844
0,1,-38927253.626813404,55.499497399335816
0,1,-38924257.12856428,52.9081852108791
0,1,-38921260.630315155,50.35922081885195
0,1,-38918264.132066034,48.26278248362742
0,1,-38915267.633816905,46.71516806469496
0,1,-38912271.135567784,45.67962816954147
0,1,-38909274.637318656,45.118595194367145
0,1,-38906278.139069535,44.93692912861711
0,1,-38903281.640820414,44.917341650626135
0,1,-38900285.142571285,44.826951720057274
0,1,-38897288.644322164,44.456079257754475
0,1,-38894292.146073036,43.920845895945284
0,1,-38891295.647823915,43.57768473939525
0,1,-38888299.14957479,43.78863332167182
0,1,-38885302.651325665,44.75779248517103
0,1,-38882306.15307654,46.084246352512906
0,1,-38879309.654827416,47.22222694031514
0,1,-38876313.15657829,47.63475115607129
0,1,-38873316.65832917,47.102211757861745
0,1,-38870320.16008004,45.80383981853339
0,1,-38867323.66183092,43.94421085234993
0,1,-38864327.16358179,41.77495863788504
0,1,-38861330.66533267,39.883683331731625
0,1,-38858334.16708354,39.00406091452257
0,1,-38855337.66883442,39.867667109387895
0,1,-38852341.17058529,42.694657635532344
0,1,-38849344.67233617,46.5925445613018
0,1,-38846348.17408704,50.52259762786438
0,1,-38843351.67583792,53.48290437109486
0,1,-38840355.17758879,55.007032600418135
0,1,-38837358.67933967,55.0330155311222
0,1,-38834362.18109055,53.508852794163275
0,1,-38831365.68284142,50.595970882539824
0,1,-38828369.1845923,47.295771965228404
0,1,-38825372.68634317,44.81627422828366
0,1,-38822376.18809405,44.33987721036182
0,1,-38819379.68984492,46.07393708703336
0,1,-38816383.1915958,48.971143838665064
0,1,-38813386.69334667,51.90152730819825
0,1,-38810390.19509755,53.84327278462621
0,1,-38807393.69684842,54.56929358324447
0,1,-38804397.1985993,54.20690718098758
0,1,-38801400.70035017,52.885918155209154
0,1,-38798404.20210105,50.917072620879516
0,1,-38795407.70385192,49.01482116129896
0,1,-38792411.2056028,47.94823822019488
0,1,-38789414.707353674,48.41530656945164
0,1,-38786418.20910455,50.042639020699525
0,1,-38783421.710855424,51.628186897855535
0,1,-38780425.2126063,51.948357885708006
0,1,-38777428.71435718,50.2479482744219
0,1,-38774432.216108054,47.6656734531378
0,1,-38771435.71785893,45.81887497165994
0,1,-38768439.219609804,46.292748993076565
0,1,-38765442.72136068,49.38198478058461
0,1,-38762446.223111555,53.68083221314054
0,1,-38759449.724862434,57.66744859537471
0,1,-38756453.226613306,60.01380507518131
0,1,-38753456.728364184,60.857896862512945
0,1,-38750460.230115056,61.00818505783135
0,1,-38747463.731865935,61.27516306420902
0,1,-38744467.23361681,62.12875439834678
0,1,-38741470.735367686,63.259553753853666
0,1,-38738474.23711856,64.24962210972947
0,1,-38735477.738869436,64.71940362329181
0,1,-38732481.24062031,64.88899780627999
0,1,-38729484.74237119,65.45342762909284
0,1,-38726488.24412206,67.1207268086817
0,1,-38723491.74587294,70.30584364343761
0,1,-38720495.24762381,74.20617171165496
0,1,-38717498.74937469,77.70298011262167
0,1,-38714502.25112556,79.69378529105822
0,1,-38711505.75287644,79.765051268603
0,1,-38708509.25462732,78.43285092972734
0,1,-38705512.75637819,76.27899577515362
0,1,-38702516.25812907,73.87455819170805
0,1,-38699519.75987994,71.70697502161231
0,1,-38696523.26163082,70.22446017668446
0,1,-38693526.76338169,69.87390530524117
0,1,-38690530.26513257,70.80606378941356
0,1,-38687533.76688344,72.47659878032366
0,1,-38684537.26863432,74.2415555214974
0,1,-38681540.77038519,75.47971691873109
0,1,-38678544.27213607,75.93830040422125
0,1,-38675547.77388694,75.66330393717232
0,1,-38672551.27563782,74.70934029185952
0,1,-38669554.77738869,73.19552378087975
0,1,-38666558.27913957,71.51626995637639
0,1,-38663561.78089044,70.13942940309917
0,1,-38660565.28264132,69.52333703825725
0,1,-38657568.78439219,69.6995438602668
0,1,-38654572.28614307,70.10987051626944
0,1,-38651575.78789394,70.15295985734058
0,1,-38648579.28964482,69.32887774583415
0,1,-38645582.791395694,67.95109938630003
0,1,-38642586.29314657,66.72423878877113
0,1,-38639589.79489745,66.35395426685734
0,1,-38636593.29664832,67.10040134884973
0,1,-38633596.7983992,68.1510493138954
0,1,-38630600.300150074,68.53518716872632
0,1,-38627603.80190095,67.33979655798022
0,1,-38624607.303651825,64.62194770662138
0,1,-38621610.8054027,61.24420182611705
0,1,-38618614.307153575,58.09353606972649
0,1,-38615617.808904454,55.83325805030995
0,1,-38612621.310655326,54.14583870498083
0,1,-38609624.812406205,52.44496553676936
0,1,-38606628.314157076,50.151709548326394
0,1,-38603631.815907955,47.038217358502855
0,1,-38600635.31765883,43.373453162055796
0,1,-38597638.819409706,39.4640262129422
0,1,-38594642.32116058,35.596899452862516
0,1,-38591645.822911456,31.896745655985914
0,1,-38588649.32466233,28.40822719216008
0,1,-38585652.82641321,25.175645780748717
0,1,-38582656.328164086,22.314624715138375
0,1,-38579659.82991496,20.116969772381513
0,1,-38576663.331665836,18.901214367006787
0,1,-38573666.83341671,18.961816201843504
0,1,-38570670.33516759,20.172914126429973
0,1,-38567673.83691846,22.051313126223306
0,1,-38564677.33866934,24.102443638016666
0,1,-38561680.84042021,25.91432776458814
0,1,-38558684.34217109,27.447112787231568
0,1,-38555687.84392196,28.76570363480749
0,1,-38552691.34567284,29.93707511003684
0,1,-38549694.84742371,31.132219539351812
0,1,-38546698.34917459,32.672885223815776
0,1,-38543701.85092546,34.892637657534536
0,1,-38540705.35267634,38.03446513750442
0,1,-38537708.85442721,41.570521402224394
0,1,-38534712.35617809,44.583369312374884
0,1,-38531715.85792896,46.15384853429268
0,1,-38528719.35967984,45.889649385013044
0,1,-38525722.86143071,44.73380574232649
0,1,-38522726.36318159,43.837727475873635
0,1,-38519729.86493246,44.28060657771533
0,1,-38516733.36668334,45.831863913217134
0,1,-38513736.86843422,47.12086262095545
0,1,-38510740.37018509,46.7388956852289
0,1,-38507743.87193597,43.733958631596224
0,1,-38504747.37368684,39.268332971325954
0,1,-38501750.87543772,35.11570260695387
0,1,-38498754.37718859,33.02825044941982
0,1,-38495757.87893947,33.603525521625194
0,1,-38492761.38069034,35.72509457806184
0,1,-38489764.88244122,38.137590966975694
0,1,-38486768.384192094,39.715918168745006
0,1,-38483771.88594297,40.47737217382124
0,1,-38480775.387693845,41.03110779802646
0,1,-38477778.889444724,41.99075054294612
0,1,-38474782.391195595,43.71517938026435
0,1,-38471785.892946474,45.90071853496822
0,1,-38468789.394697346,48.13735741501366
0,1,-38465792.896448225,50.03026200791434
0,1,-38462796.3981991,51.47070512031241
0,1,-38459799.899949975,52.604928514427534
0,1,-38456803.40170085,53.58809702944044
0,1,-38453806.903451726,54.551887340690534
0,1,-38450810.405202605,55.516244885959956
0,1,-38447813.90695348,56.46792743195089
0,1,-38444817.408704355,57.393825858263725
0,1,-38441820.91045523,58.28872521757834
0,1,-38438824.412206106,59.159413465798316
0,1,-38435827.91395698,60.0136842990666
0,1,-38432831.41570786,60.859131339098454
0,1,-38429834.91745873,61.701539818531415
0,1,-38426838.41920961,62.545734657198324
0,1,-38423841.92096048,63.3965303645598
0,1,-38420845.42271136,64.25785464578702
0,1,-38417848.92446223,65.13126823163805
0,1,-38414852.42621311,66.0179411989595
0,1,-38411855.92796398,66.9124614962898
0,1,-38408859.42971486,67.68035819226958
0,1,-38405862.93146573,68.06940853637167
0,1,-38402866.43321661,67.82307502332473
0,1,-38399869.93496748,66.7654575832876
0,1,-38396873.43671836,65.11482156968546
0,1,-38393876.93846923,63.20968320538468
0,1,-38390880.44022011,61.385997911570435
0,1,-38387883.94197099,59.82227442038862
0,1,-38384887.44372186,58.45180150281473
0,1,-38381890.94547274,57.186635503122076
0,1,-38378894.44722361,55.94998128562338
0,1,-38375897.94897449,54.76892891303492
0,1,-38372901.45072536,53.727108544450864
0,1,-38369904.95247624,52.908455910743726
0,1,-38366908.45422711,52.219174415364215
0,1,-38363911.95597799,51.078579983592334
0,1,-38360915.45772886,48.82336164024151
0,1,-38357918.95947974,44.8362449705373
0,1,-38354922.46123061,39.43939072704009
0,1,-38351925.96298149,33.83248888862997
0,1,-38348929.464732364,29.248866767484124
0,1,-38345932.96648324,26.64182801067999
0,1,-38342936.468234114,25.55805511235792
0,1,-38339939.96998499,25.103513029800983
0,1,-38336943.471735865,24.391452767236526
0,1,-38333946.973486744,23.01832885503841
0,1,-38330950.475237615,21.351537171777807
0,1,-38327953.976988494,19.827427821449938
0,1,-38324957.478739366,18.839936602902164
0,1,-38321960.980490245,18.37543503801964
0,1,-38318964.482241124,18.192970209891346
0,1,-38315967.983991995,18.04922069754753
0,1,-38312971.485742874,17.783263548539928
0,1,-38309974.987493746,17.46587335319794
0,1,-38306978.489244625,17.208250760086003
0,1,-38303981.9909955,17.115835485993856
0,1,-38300985.492746376,17.17163766629842
0,1,-38297988.99449725,17.241584927398247
0,1,-38294992.496248126,17.186914047009083
0,1,-38291995.997999,16.907989224443394
0,1,-38288999.49974988,16.507165572415996
0,1,-38286003.00150075,16.151789032844814
0,1,-38283006.50325163,16.007955225956383
0,1,-38280010.0050025,16.15265511161552
0,1,-38277013.50675338,16.51723709881964
0,1,-38274017.00850425,17.01959777632118
0,1,-38271020.51025513,17.573060963820804
0,1,-38268024.012006,18.045626664886946
0,1,-38265027.51375688,18.279389505873436
0,1,-38262031.01550776,18.11624994509749
0,1,-38259034.51725863,17.51068378514438
0,1,-38256038.01900951,16.742126000092348
0,1,-38253041.52076038,16.148298629081314
0,1,-38250045.02251126,16.051091782525166
0,1,-38247048.52426213,16.42175899934205
0,1,-38244052.02601301,16.888256019087926
0,1,-38241055.52776388,17.064174612877167
0,1,-38238059.02951476,16.660586579686512
0,1,-38235062.53126563,15.90577185814149
0,1,-38232066.03301651,15.19888762742284
0,1,-38229069.53476738,14.935142757852617
0,1,-38226073.03651826,15.207070073385898
0,1,-38223076.53826913,15.600338350835663
0,1,-38220080.04002001,15.652288140954564
0,1,-38217083.54177088,14.95120016142425
0,1,-38214087.04352176,13.606300647919415
0,1,-38211090.54527263,12.031911961060057
0,1,-38208094.04702351,10.646136906335101
0,1,-38205097.548774384,9.767160225131455
0,1,-38202101.05052526,9.417055325637943
0,1,-38199104.552276134,9.563299524529517
0,1,-38196108.05402701,10.169044467825834
0,1,-38193111.55577789,11.097529233094358
0,1,-38190115.057528764,12.111845241109227
0,1,-38187118.55927964,12.97071122423014
0,1,-38184122.061030515,13.478847584621624
0,1,-38181125.56278139,13.691849293413455
0,1,-38178129.064532265,13.750412202442385
0,1,-38175132.566283144,13.79471074335655
0,1,-38172136.068034016,13.917530138046665
0,1,-38169139.569784895,14.130344716133242
0,1,-38166143.071535766,14.436627817949756
0,1,-38163146.573286645,14.852640168226193
0,1,-38160150.07503752,15.529608689589486
0,1,-38157153.576788396,16.699748006180837
0,1,-38154157.07853927,18.596231865495366
0,1,-38151160.580290146,21.214952922103837
0,1,-38148164.08204102,23.829797792261925
0,1,-38145167.5837919,25.577825534248902
0,1,-38142171.08554277,25.63272018465093
0,1,-38139174.58729365,24.05107304542027
0,1,-38136178.08904452,21.795505805379392
0,1,-38133181.5907954,19.869890724921426
0,1,-38130185.09254627,19.11157445587716
0,1,-38127188.59429715,19.424359218170803
0,1,-38124192.09604803,20.386937824703846
0,1,-38121195.5977989,21.57968798971062
0,1,-38118199.09954978,22.757488872828702
0,1,-38115202.60130065,23.982019824254913
0,1,-38112206.10305153,25.346106794438136
0,1,-38109209.6048024,26.922357557305702
0,1,-38106213.10655328,28.56307266359626
0,1,-38103216.60830415,29.985114057460603
0,1,-38100220.11005503,30.903414254523653
0,1,-38097223.6118059,31.133733237624494
0,1,-38094227.11355678,30.806869038016213
0,1,-38091230.61530765,30.11498011928309
0,1,-38088234.11705853,29.25040491020323
0,1,-38085237.6188094,28.410013319256507
0,1,-38082241.12056028,27.79543601501197
0,1,-38079244.62231115,27.60852952232052
0,1,-38076248.12406203,27.976134672356363
0,1,-38073251.6258129,28.59275970316963
0,1,-38070255.12756378,28.998356385114576
0,1,-38067258.62931466,28.735780584843482
0,1,-38064262.13106553,27.637832156706757
0,1,-38061265.63281641,26.059696060043603
0,1,-38058269.13456728,24.411257039333737
0,1,-38055272.63631816,23.10191673227953
0,1,-38052276.13806903,22.53564037970399
0,1,-38049279.63981991,23.11296936344097
0,1,-38046283.141570784,25.234261584744903
0,1,-38043286.64332166,28.900904127349357
0,1,-38040290.145072535,32.83410773556239
0,1,-38037293.64682341,35.498836850366594
0,1,-38034297.148574285,35.417037046115944
0,1,-38031300.650325164,32.61052900170387
0,1,-38028304.152076036,28.71438813783322
0,1,-38025307.653826915,25.44338469084185
0,1,-38022311.155577786,24.222074902491297
0,1,-38019314.657328665,24.755363433934534
0,1,-38016318.15907954,26.117137920734866
0,1,-38013321.660830416,27.384517260199218
0,1,-38010325.16258129,28.060073850049168
