id,label,t,x1,x2
0,1,1100.3700000000001,-0.057639618177359325,0.006603390740085947
0,1,1100.38,-0.05800529204544744,0.0029759412552623358
0,1,1100.39,-0.058139773213279566,-0.0006846462668949477
0,1,1100.4,-0.05804254868547455,-0.004334029654623164
0,1,1100.41,-0.05770971797168874,-0.007973325237323144
0,1,1100.42,-0.05716389291901766,-0.011585140035479871
0,1,1100.43,-0.056376672913667845,-0.015177787406815841
0,1,1100.44,-0.05536440026164495,-0.01870161034483544
0,1,1100.45,-0.054137171170685394,-0.022175203886684168
0,1,1100.46,-0.052700318371829986,-0.025538648874040937
0,1,1100.47,-0.05105510141531611,-0.0288177104227459
0,1,1100.48,-0.04920595053672505,-0.0320135142182094
0,1,1100.49,-0.04714379318278307,-0.03508028499241577
0,1,1100.5,-0.04488987690983562,-0.03800253339766574
0,1,1100.51,-0.042473427683975724,-0.04078529629316848
0,1,1100.52,-0.039885682640838985,-0.04340488266767858
0,1,1100.53,-0.03711487702545153,-0.04587272608682888
0,1,1100.54,-0.034197351030395035,-0.04816325161194847
0,1,1100.55,-0.031128227894167967,-0.05026946520409592
0,1,1100.56,-0.027936442194894034,-0.05220908195832771
0,1,1100.57,-0.024640924338664657,-0.05390669203790347
0,1,1100.58,-0.021219042403249042,-0.05540841599998389
0,1,1100.59,-0.0177111440287448,-0.056688417124040935
0,1,1100.6000000000001,-0.014124719159988435,-0.05775710430664568
0,1,1100.6100000000001,-0.010475819699359238,-0.058577590694545684
0,1,1100.6200000000001,-0.006791063033377553,-0.059172876442231924
0,1,1100.63,-0.003070299899197825,-0.05954501996961967
0,1,1100.64,0.0006743088472718815,-0.05968696893290614
0,1,1100.65,0.004433189355814562,-0.059590719907786575
0,1,1100.66,0.0081623017309245,-0.05926092623800037
0,1,1100.67,0.01187886436858469,-0.05869391309834819
0,1,1100.68,0.01556213067433758,-0.057897207962227824
0,1,1100.69,0.019184439938199665,-0.05686215803835088
0,1,1100.7,0.0227366692559529,-0.05559967411892665
0,1,1100.71,0.026207970589262566,-0.05411113644092447
0,1,1100.72,0.029585447252132125,-0.05241127301576539
0,1,1100.73,0.03285385713156678,-0.05050200608164707
0,1,1100.74,0.03600333056863654,-0.04838043358305629
0,1,1100.75,0.03901222880499017,-0.046075976943197164
0,1,1100.76,0.04187270904156936,-0.04358716503865316
0,1,1100.77,0.044576671992013046,-0.040908103907679516
0,1,1100.78,0.04711317509588417,-0.03807053205318908
0,1,1100.79,0.04946978996146833,-0.035067723178663995
0,1,1100.8,0.0516308076178166,-0.03193009797911576
0,1,1100.81,0.05360481499538834,-0.028654346151127892
0,1,1100.82,0.055359975265207036,-0.025239893277954215
0,1,1100.83,0.05689243611297048,-0.02174299051230937
0,1,1100.84,0.058197219052222596,-0.018143891823274978
0,1,1100.8500000000001,0.05929279420984547,-0.014468490907153438
0,1,1100.8600000000001,0.06013885460517132,-0.010723881754408433
0,1,1100.8700000000001,0.0607541862373768,-0.006932099258453974
0,1,1100.88,0.061133370583077384,-0.0031029534371459365
0,1,1100.89,0.06127598363060821,0.0007337687107098656
0,1,1100.9,0.061164013750544206,0.004584754980799269
0,1,1100.91,0.060817963818539336,0.008420213496791281
0,1,1100.92,0.06023813216886045,0.012241482149247798
0,1,1100.93,0.05941652948157571,0.016020083363248214
0,1,1100.94,0.05834882682107073,0.019744736921949828
0,1,1100.95,0.057053989728127,0.02340029581794728
0,1,1100.96,0.055525483929769325,0.026977508207553076
0,1,1100.97,0.053780119384142205,0.03044641379232519
0,1,1100.98,0.05182095419441814,0.03380398928866996
0,1,1100.99,0.0496437926247838,0.037043986368904346
0,1,1101.0,0.047266069293093786,0.040132620009205824
0,1,1101.01,0.044690962708475106,0.04304916680054201
0,1,1101.02,0.041931199563205825,0.045801872921464606
0,1,1101.03,0.03900472093576958,0.0483827786662309
0,1,1101.04,0.03593379311690987,0.05077137287980995
0,1,1101.05,0.03270537179248153,0.052991596982728664
0,1,1101.06,0.029348842116669757,0.05499551328814433
0,1,1101.07,0.025878137994742062,0.05679282285045145
0,1,1101.08,0.02228226035864758,0.058355685518499296
0,1,1101.09,0.018581478291626454,0.059695459592507195
0,1,1101.1000000000001,0.014815964335245398,0.06080407742758608
0,1,1101.1100000000001,0.01098253943184628,0.061664134867156516
0,1,1101.1200000000001,0.007095828246035094,0.06230678290655731
0,1,1101.13,0.003176744962508037,0.06270002803040355
0,1,1101.14,-0.0007517504637502971,0.06285121835164831
0,1,1101.15,-0.00469994926922724,0.06274725918359267
0,1,1101.16,-0.008644604174660418,0.0623758741601628
0,1,1101.17,-0.012567759484406103,0.06176848213616415
0,1,1101.18,-0.016446048532515196,0.06092764258250996
0,1,1101.19,-0.020250053316008373,0.05985084070467039
0,1,1101.2,-0.02399312097206835,0.0585337512505708
0,1,1101.21,-0.027655197751480735,0.05698841045397632
0,1,1101.22,-0.031209712739907282,0.05519778281630465
0,1,1101.23,-0.034658782316562,0.053177206143494936
0,1,1101.24,-0.03797040759416867,0.050956756318295875
0,1,1101.25,-0.041128655721935775,0.048526841808864275
0,1,1101.26,-0.04413823119848102,0.045913261146746355
0,1,1101.27,-0.04699056948721324,0.04311059072357158
0,1,1101.28,-0.04967112495668546,0.04012802276887658
0,1,1101.29,-0.052141358353332445,0.03697586808967082
0,1,1101.3,-0.054419737156322964,0.03366930587306418
0,1,1101.31,-0.056480337439938126,0.03022101084230739
0,1,1101.32,-0.05832157772846338,0.0266450282017967
0,1,1101.33,-0.05994812768760699,0.022958517285681268
0,1,1101.34,-0.06133776596799004,0.019171850152493855
0,1,1101.3500000000001,-0.062485676968765703,0.01529926877247031
0,1,1101.3600000000001,-0.0633849535997413,0.011370971491519664
0,1,1101.3700000000001,-0.06403699196277025,0.007382779319326462
0,1,1101.38,-0.0644335356085886,0.003347701275708764
0,1,1101.39,-0.06458406844236388,-0.0007139537574378397
0,1,1101.4,-0.06447776422460637,-0.004772319046024738
0,1,1101.41,-0.06412066772383863,-0.00882140514583806
0,1,1101.42,-0.06352659013978285,-0.012838750257303501
0,1,1101.43,-0.06265687450322188,-0.01681522387889635
0,1,1101.44,-0.06153722767473003,-0.020741166622594835
0,1,1101.45,-0.06018563991441654,-0.02459788186977355
0,1,1101.46,-0.05858901413866852,-0.028352577603490213
0,1,1101.47,-0.0567618446670378,-0.03200710142700226
0,1,1101.48,-0.05470036456513864,-0.035549841330163964
0,1,1101.49,-0.05241983263500351,-0.03896145341366774
0,1,1101.5,-0.04993136843549275,-0.042218884304538455
0,1,1101.51,-0.047220839190262695,-0.04531784666918403
0,1,1101.52,-0.044337691250337985,-0.04825203403598019
0,1,1101.53,-0.04127781659192266,-0.050998038557863966
0,1,1101.54,-0.038046727757865294,-0.053536478098733235
0,1,1101.55,-0.034647227582919084,-0.055878376344598094
0,1,1101.56,-0.03109433437791802,-0.05800143428664929
0,1,1101.57,-0.027425214177119385,-0.05990840335403458
0,1,1101.58,-0.02362888293273738,-0.061593764878716366
0,1,1101.59,-0.019752624798724736,-0.06301745253534471
0,1,1101.6000000000001,-0.015764603921796086,-0.06420831979092928
0,1,1101.6100000000001,-0.011711536558039762,-0.06514402766505283
0,1,1101.6200000000001,-0.007604223850026347,-0.0658174807215473
0,1,1101.63,-0.003458211874369113,-0.06622592962349277
0,1,1101.64,0.0007130441628035423,-0.06638406800433665
0,1,1101.65,0.0048961926016780535,-0.0662847402240422
0,1,1101.66,0.009047275384872778,-0.06592391048971245
0,1,1101.67,0.01318322690387339,-0.06529264260433834
0,1,1101.68,0.017267686746339498,-0.06440795748304874
0,1,1101.69,0.02129192918855554,-0.06325846212636253
0,1,1101.7,0.025246559933794387,-0.06186570552429631
0,1,1101.71,0.029110986319652685,-0.06021571343772228
0,1,1101.72,0.03285112103806061,-0.05834286395116069
0,1,1101.73,0.03648870630189123,-0.056208921217270155
0,1,1101.74,0.03998968302101494,-0.05387851133310881
0,1,1101.75,0.04333039298831511,-0.051309463770641175
0,1,1101.76,0.0465141456444924,-0.048531160048454904
0,1,1101.77,0.04953658645191095,-0.04557067610444124
0,1,1101.78,0.052362805233194074,-0.04242177463166865
0,1,1101.79,0.05497012365522915,-0.039092772306310364
0,1,1101.8,0.05736462825421461,-0.03560781820317049
0,1,1101.81,0.05955647349936845,-0.031977366774704856
0,1,1101.82,0.061511351553524496,-0.02821030929089885
0,1,1101.83,0.06322658447195316,-0.024307390981966683
0,1,1101.84,0.06470578845973468,-0.020296593565582634
0,1,1101.8500000000001,0.06590914468783142,-0.01620638894906809
0,1,1101.8600000000001,0.06687156384432486,-0.012057459690505446
0,1,1101.8700000000001,0.06757386141000948,-0.007836514432320963
0,1,1101.88,0.06799732254431934,-0.0035859696994139144
0,1,1101.89,0.06817325297303989,0.000699746457304504
0,1,1101.9,0.06806358068004487,0.004994875920759236
0,1,1101.91,0.06768028097453947,0.009272954574942288
0,1,1101.92,0.0670433832275348,0.01351653259011766
0,1,1101.93,0.06613450018768309,0.017728079175576863
0,1,1101.94,0.06495611479372844,0.021873365629152975
0,1,1101.95,0.06353201599866357,0.025932815210263936
0,1,1101.96,0.06184568009191326,0.0298983575710635
0,1,1101.97,0.05990729072764799,0.03375909722438357
0,1,1101.98,0.05772863700579958,0.03749582033090225
0,1,1101.99,0.05532814210618886,0.04109673457903565
0,1,1102.0,0.05270249021556201,0.044542370723590706
0,1,1102.01,0.04985981343135609,0.04781651338953247
0,1,1102.02,0.04681592719842777,0.05090505540371383
0,1,1102.03,0.04357007623977756,0.05380999332669879
0,1,1102.04,0.04014266600520138,0.056498760438052895
0,1,1102.05,0.03655197827540943,0.0589653660629527
0,1,1102.06,0.03280883354556612,0.06120651328022822
0,1,1102.07,0.028923377793379397,0.06321946201311109
0,1,1102.08,0.02493005525422849,0.06498563242830861
0,1,1102.09,0.0208249568632602,0.06650124532720872
0,1,1102.1000000000001,0.016625111993975865,0.06776162476417916
0,1,1102.1100000000001,0.012351014760531819,0.06875652507767818
0,1,1102.1200000000001,0.008032159489632741,0.0694538588045815
0,1,1102.13,0.0036577901500504588,0.06989072888420232
0,1,1102.14,-0.000731664113517114,0.0700601984640478
0,1,1102.15,-0.0051322966728042495,0.06995117142341342
0,1,1102.16,-0.009533155809936165,0.06956564597637907
0,1,1102.17,-0.013889095419141797,0.06890728564812983
0,1,1102.18,-0.018205745541047154,0.067970691928965
0,1,1102.19,-0.022471169156982215,0.06676092519404818
0,1,1102.2,-0.026633531657542436,0.06527947597944889
0,1,1102.21,-0.030714174836550326,0.06353960111483092
0,1,1102.22,-0.03469551238947205,0.0615428788950854
0,1,1102.23,-0.03852537878837088,0.059297124591564346
0,1,1102.24,-0.042219311334748585,0.056818690234120034
0,1,1102.25,-0.045754698135994254,0.05412863823091782
0,1,1102.26,-0.04911975817753015,0.05119093178841968
0,1,1102.27,-0.05230417696442524,0.0480532170973938
0,1,1102.28,-0.05527021364181704,0.04471927568703293
0,1,1102.29,-0.05803508289993006,0.04121193355449416
0,1,1102.3,-0.06057379887508943,0.037527531889782445
0,1,1102.31,-0.06287419047810215,0.033680561967749253
0,1,1102.32,-0.06493135909589945,0.0297074925422921
0,1,1102.33,-0.06673480852455389,0.025602580008593362
0,1,1102.34,-0.06829119046211772,0.02138220652769881
0,1,1102.3500000000001,-0.06957975069907926,0.01706826724056954
0,1,1102.3600000000001,-0.0705904964537064,0.012686127731545602
0,1,1102.3700000000001,-0.07132043087922821,0.00825347657036042
0,1,1102.38,-0.07179159696851721,0.00376453077633089
0,1,1102.39,-0.0719627861905825,-0.0007526351084183006
0,1,1102.4,-0.07185237559768794,-0.005278878690522485
0,1,1102.41,-0.07145551750393984,-0.009802984943031624
0,1,1102.42,-0.07077826433646288,-0.014291103326521254
0,1,1102.43,-0.06981679250605295,-0.018729022577158794
0,1,1102.44,-0.06857737974297351,-0.023091888126551375
0,1,1102.45,-0.06707245859722832,-0.0273900363523004
0,1,1102.46,-0.06528557625815683,-0.03157527504017186
0,1,1102.47,-0.06322825524854872,-0.035648974371236423
0,1,1102.48,-0.06092868153414015,-0.0395974630459545
0,1,1102.49,-0.05839066652319822,-0.04337486445578022
0,1,1102.5,-0.055637403746229795,-0.04699890529219255
0,1,1102.51,-0.05263100095174599,-0.05044751116247192
0,1,1102.52,-0.04940908699991927,-0.05371785220759292
0,1,1102.53,-0.04599453933184659,-0.056774245828219154
0,1,1102.54,-0.042377523678729774,-0.0596159249848743
0,1,1102.55,-0.03858290611628174,-0.06223008695757291
0,1,1102.56,-0.03463526057885187,-0.06460687447928967
0,1,1102.57,-0.03055220905957797,-0.06671915659548712
0,1,1102.58,-0.026327917537879404,-0.0685866391005561
0,1,1102.59,-0.021986266529030244,-0.07019074955274922
0,1,1102.6000000000001,-0.017558911476850812,-0.07150940174935978
0,1,1102.6100000000001,-0.013037487110537246,-0.07254643986009686
0,1,1102.6200000000001,-0.008455561647412946,-0.07330239137157264
0,1,1102.63,-0.0038623362393414725,-0.0737581678268885
0,1,1102.64,0.0007688568376962204,-0.07393415845605851
0,1,1102.65,0.0054181338122812235,-0.07381592602150465
0,1,1102.66,0.010045782977217105,-0.07340521524222615
0,1,1102.67,0.0146536850188092,-0.07271134635818333
0,1,1102.68,0.019210167134380167,-0.07172638378160044
0,1,1102.69,0.023687176276625987,-0.07045477376318603
0,1,1102.7,0.02809698216008557,-0.0689185204800632
0,1,1102.71,0.03240679358060434,-0.06708916101595742
0,1,1102.72,0.036582752047004334,-0.06498736582201768
0,1,1102.73,0.04064154895290926,-0.0626403194060024
0,1,1102.74,0.044543572435579645,-0.06001753603403224
0,1,1102.75,0.04827188736278458,-0.05716894837811403
0,1,1102.76,0.051824269408188905,-0.05407175601778529
0,1,1102.77,0.05518427628295245,-0.05077284455568626
0,1,1102.78,0.05832921242123958,-0.047249595044569596
0,1,1102.79,0.06125414756100063,-0.04355336899596428
0,1,1102.8,0.06392865052513572,-0.039666308561024065
0,1,1102.81,0.06636063501412975,-0.03561371182610775
0,1,1102.82,0.06854360665758095,-0.03141374197297626
0,1,1102.83,0.07044254175960864,-0.02708667024851529
0,1,1102.84,0.07207817968157545,-0.022622779104839452
0,1,1102.8500000000001,0.0734418943161851,-0.018057089895079134
0,1,1102.8600000000001,0.07450662954146951,-0.01342858414742153
0,1,1102.8700000000001,0.07529631959199158,-0.008739395498619736
0,1,1102.88,0.07577469744291956,-0.003999061155461888
0,1,1102.89,0.0759536775623185,0.0007711942063023522
0,1,1102.9,0.07584458171532721,0.0055427363537122265
0,1,1102.91,0.07542686240308,0.01031708755087814
0,1,1102.92,0.07470839056926001,0.01504353199569165
0,1,1102.93,0.07370853832431394,0.01973176955370163
0,1,1102.94,0.0724079397422018,0.024345256574773325
0,1,1102.95,0.0708020225547935,0.02886177867233054
0,1,1102.96,0.06892115464835173,0.03328065889671161
0,1,1102.97,0.06676760092450855,0.037584196233266844
0,1,1102.98,0.06434606844050106,0.04173919593846913
0,1,1102.99,0.06166680137852025,0.045745289735303944
0,1,1103.0,0.05873476425289629,0.04957931421385916
0,1,1103.01,0.055567229562229474,0.05322779292045609
0,1,1103.02,0.05216881679072044,0.05667971007499172
0,1,1103.03,0.04854878165230475,0.05991245634317016
0,1,1103.04,0.044737902988191046,0.06291401614739393
0,1,1103.05,0.04074442903108196,0.06566342631912139
0,1,1103.06,0.03657566591316026,0.06816983752263776
0,1,1103.07,0.03227052930446728,0.07040705543792293
0,1,1103.08,0.027808250345958553,0.07237735114367048
0,1,1103.09,0.02324526278934022,0.07406029360100683
0,1,1103.1000000000001,0.01856358847925595,0.07545137410465685
0,1,1103.1100000000001,0.013787707610313813,0.07654767390863583
0,1,1103.1200000000001,0.008952497511840005,0.07734620191884603
0,1,1103.13,0.004084622273340702,0.07785291195034993
0,1,1103.14,-0.0008004107217259916,0.07804728137901448
0,1,1103.15,-0.005708360687021227,0.0779337258436398
0,1,1103.16,-0.01060559366627666,0.07750468389037611
0,1,1103.17,-0.01546254494184032,0.07676264159816491
0,1,1103.18,-0.020265209603977003,0.0757224756119059
0,1,1103.19,-0.025014824352814845,0.07438849887863479
0,1,1103.2,-0.029672812779434548,0.07274963396299133
0,1,1103.21,-0.034206267228024584,0.0708241079099755
0,1,1103.22,-0.03862033349988748,0.06861344024600541
0,1,1103.23,-0.04289852245417985,0.06611909322752488
0,1,1103.24,-0.04702087101053939,0.06335728995447557
0,1,1103.25,-0.05095689732536677,0.06034391953561407
0,1,1103.26,-0.05468729408880234,0.0570882590857936
0,1,1103.27,-0.058237497078389766,0.05359048498977116
0,1,1103.28,-0.061548001110506734,0.04989714534658106
0,1,1103.29,-0.06461621177175625,0.04599172342519744
0,1,1103.3,-0.06745069784966097,0.041894520029516956
0,1,1103.31,-0.07002593051197775,0.03760576538747295
0,1,1103.32,-0.07232991705326453,0.03317832948302452
0,1,1103.33,-0.0743545328412507,0.02860111373462617
0,1,1103.34,-0.07608282559277023,0.02390712830334383
0,1,1103.3500000000001,-0.07751959836655119,0.019114997434502234
0,1,1103.3600000000001,-0.07865945637814034,0.014228163957050365
0,1,1103.3700000000001,-0.0794789013119632,0.009271947330948188
0,1,1103.38,-0.07999209396680634,0.004280908573640833
0,1,1103.39,-0.08017318707839623,-0.0007407491442272571
0,1,1103.4,-0.08005205408938802,-0.0057704252827134
0,1,1103.41,-0.07962639939743574,-0.010795595801998254
0,1,1103.42,-0.07885683913165328,-0.015801827243862216
0,1,1103.43,-0.07779537408911753,-0.020742741781218342
0,1,1103.44,-0.07640809389712022,-0.02562256000415281
0,1,1103.45,-0.07473933398873314,-0.030401728283771128
0,1,1103.46,-0.07275556427215298,-0.035070809498761804
0,1,1103.47,-0.07046041279463967,-0.03960952913240249
0,1,1103.48,-0.06790905138203132,-0.04400800182896733
0,1,1103.49,-0.06508471490965761,-0.048229960800737715
0,1,1103.5,-0.06199775986010766,-0.052278041051619505
0,1,1103.51,-0.058653221541624084,-0.0561312658978521
0,1,1103.52,-0.05504929643796843,-0.059778137786609856
0,1,1103.53,-0.05124742499125551,-0.06317613342063165
0,1,1103.54,-0.047241175203950166,-0.06634285122845977
0,1,1103.55,-0.043027550478929075,-0.06925366250108472
0,1,1103.56,-0.03864630444876449,-0.07189513291343846
0,1,1103.57,-0.034088543456045145,-0.07426912290994966
0,1,1103.58,-0.029387230734961384,-0.07634229539289188
0,1,1103.59,-0.024559084907570337,-0.07812047681183804
0,1,1103.6000000000001,-0.019615313015698084,-0.0795983463743345
0,1,1103.6100000000001,-0.014603618424455638,-0.08075551856256287
0,1,1103.6200000000001,-0.009511109773616414,-0.08160101313311119
0,1,1103.63,-0.004371519665159364,-0.0821349828153547
0,1,1103.64,0.0007815124072417853,-0.08233469250022862
0,1,1103.65,0.005942883921526422,-0.08221050791218659
0,1,1103.66,0.011095474921872305,-0.08177832461682057
0,1,1103.67,0.016226050719108973,-0.0810004961648592
0,1,1103.68,0.021308179139883653,-0.07991516959640299
0,1,1103.69,0.026311806504685648,-0.07850815731221944
0,1,1103.7,0.03121316576512732,-0.07677049251933865
0,1,1103.71,0.036001200959302995,-0.07472190597536196
0,1,1103.72,0.04067159052533172,-0.07239705013844489
0,1,1103.73,0.04519333093538267,-0.06977614191234223
0,1,1103.74,0.04953207357825776,-0.06685069651760589
0,1,1103.75,0.05367355781947664,-0.06369531498080867
0,1,1103.76,0.057627950602740036,-0.060267264632861056
0,1,1103.77,0.06136393847634312,-0.05659755495918033
0,1,1103.78,0.0648824873617678,-0.05269801933225019
0,1,1103.79,0.06814822071800612,-0.04857603331453161
0,1,1103.8,0.07115021042175457,-0.04425589400563455
0,1,1103.81,0.0738687190968534,-0.0397371150357537
0,1,1103.82,0.07630453089277857,-0.035048555846679576
0,1,1103.83,0.07845587603939753,-0.030226532418402834
0,1,1103.84,0.08028477371604777,-0.025272849902896105
0,1,1103.8500000000001,0.0818207474369137,-0.020206394760246386
0,1,1103.8600000000001,0.08302019398918035,-0.015034756794309226
0,1,1103.8700000000001,0.08388930807082531,-0.00980667792995121
0,1,1103.88,0.08444269342202951,-0.004526003007042312
0,1,1103.89,0.08466304320766325,0.0007766075119396776
0,1,1103.9,0.08454757616494832,0.00609396049595878
0,1,1103.91,0.08409201989538873,0.011412435393269083
0,1,1103.92,0.08330236631781504,0.016686163043280012
0,1,1103.93,0.0821726763990944,0.02191605620781124
0,1,1103.94,0.08072003212570263,0.027050137875131983
0,1,1103.95,0.0789534979660366,0.03209390966486288
0,1,1103.96,0.0768794987903832,0.037027686341994534
0,1,1103.97,0.07448370560031387,0.041832094902519205
0,1,1103.98,0.07179530354451644,0.046488161612149255
0,1,1103.99,0.06880291399994728,0.050973495042325616
0,1,1104.0,0.06552587425711454,0.05525051145930627
0,1,1104.01,0.061989976056350087,0.05931090922225901
0,1,1104.02,0.05820792889034082,0.06316182599852763
0,1,1104.03,0.054180725659050195,0.0667727182974564
0,1,1104.04,0.049941849667793956,0.07010201446862215
0,1,1104.05,0.045492789087450684,0.0731628433802011
0,1,1104.06,0.040849171779045526,0.0759590092310573
0,1,1104.07,0.036054452813331216,0.07845286763388808
0,1,1104.08,0.031093153272831735,0.0806416937697227
0,1,1104.09,0.026010860121811936,0.08252910506959606
0,1,1104.1000000000001,0.020819172330018662,0.08408961428692141
0,1,1104.1100000000001,0.015519888859134622,0.08533606168363561
0,1,1104.1200000000001,0.010133072682885432,0.08623108513883827
0,1,1104.13,0.004710102599181998,0.08679870222609558
0,1,1104.14,-0.000753189721070825,0.08702519738712408
0,1,1104.15,-0.006220323607616819,0.0869114872348618
0,1,1104.16,-0.011671072328510425,0.0864330229544371
0,1,1104.17,-0.01710604091455925,0.08562513719831358
0,1,1104.18,-0.022465078183145765,0.08447723905096481
0,1,1104.19,-0.027760411019821588,0.08300264203450351
0,1,1104.2,-0.032958233973796325,0.08119493113880286
0,1,1104.21,-0.03803353659104958,0.0790546379218822
0,1,1104.22,-0.0429729792389813,0.0765973100794603
0,1,1104.23,-0.04776969626249794,0.07382492415091108
0,1,1104.24,-0.05235995348217814,0.07076231796732202
0,1,1104.25,-0.056766550016799304,0.06741186694859606
0,1,1104.26,-0.06094759665653744,0.0638088742866127
0,1,1104.27,-0.06491439332553711,0.05992863886841234
0,1,1104.28,-0.06863441717699374,0.055786068587720894
0,1,1104.29,-0.07208541593952493,0.05141439743344434
0,1,1104.3,-0.07526239967870307,0.04684276100554948
0,1,1104.31,-0.07814683288169541,0.04207360929797439
0,1,1104.32,-0.08072049285803944,0.03712662407643653
0,1,1104.33,-0.08298293804169021,0.032015405928551705
0,1,1104.34,-0.08492655245831415,0.026765846349694235
0,1,1104.3500000000001,-0.08653707039219893,0.02139522070408118
0,1,1104.3600000000001,-0.08780190593646336,0.01593179571077394
0,1,1104.3700000000001,-0.08872876002007209,0.010404464223899944
0,1,1104.38,-0.08931388347642717,0.004820731418240792
0,1,1104.39,-0.08954067638885814,-0.00078839134620784
0,1,1104.4,-0.0894006769240802,-0.006409511200584618
0,1,1104.41,-0.0889151640619767,-0.012025322261515363
0,1,1104.42,-0.08807571457954141,-0.01761347826209415
0,1,1104.43,-0.08689640609002035,-0.023135039959574683
0,1,1104.44,-0.08538037843688935,-0.02858321639455083
0,1,1104.45,-0.08350860253418821,-0.033939024697893456
0,1,1104.46,-0.08129993842210763,-0.0391736337343507
0,1,1104.47,-0.0787655967058356,-0.04424967378752727
0,1,1104.48,-0.0759077527078926,-0.04916027439578358
0,1,1104.49,-0.07274291644935225,-0.053894605526981706
0,1,1104.5,-0.06928898720382821,-0.05841472824172702
0,1,1104.51,-0.0655659311906568,-0.06271608734722289
0,1,1104.52,-0.06156299756086645,-0.06679327373799264
0,1,1104.53,-0.05732151724755954,-0.07061694150830353
0,1,1104.54,-0.05285169238319638,-0.07415792452148676
0,1,1104.55,-0.0481550363502572,-0.07742058212138223
0,1,1104.56,-0.043252501017893484,-0.08038427393696178
0,1,1104.57,-0.03817035144831195,-0.08305328034232264
0,1,1104.58,-0.032922716950090705,-0.08538488853696952
0,1,1104.59,-0.02753107972265849,-0.08738147888317804
0,1,1104.6000000000001,-0.022015568786675627,-0.08903102005148421
0,1,1104.6100000000001,-0.01641869294366346,-0.09034912307176536
0,1,1104.6200000000001,-0.010732960237156405,-0.0913097105948348
0,1,1104.63,-0.00498145153129705,-0.09190513852779648
0,1,1104.64,0.0008155826588414111,-0.09213317894081262
0,1,1104.65,0.0066055851113994285,-0.09199832172688754
0,1,1104.66,0.01238825338464556,-0.09150326439283195
0,1,1104.67,0.018122541074865415,-0.0906502934086212
0,1,1104.68,0.023804075536820426,-0.08944253847515514
0,1,1104.69,0.02941260327328401,-0.08786622454189222
0,1,1104.7,0.03491716246444068,-0.08594333657615079
0,1,1104.71,0.04028457205973941,-0.08367842622344662
0,1,1104.72,0.04549472752726124,-0.08108411158013927
0,1,1104.73,0.05054761475758168,-0.07815464242607964
0,1,1104.74,0.055411782019937905,-0.07492880671513336
0,1,1104.75,0.06006751108648797,-0.07137850325773096
0,1,1104.76,0.06450567403483763,-0.06754705901600039
0,1,1104.77,0.06869957648253434,-0.0634380650985401
0,1,1104.78,0.07262993889647622,-0.05905129907668737
0,1,1104.79,0.0762706770326172,-0.0544272754101512
0,1,1104.8,0.07962742065705704,-0.04958624873655105
0,1,1104.81,0.08267586248433818,-0.0445427770440796
0,1,1104.82,0.08542153575399936,-0.03930558461731287
0,1,1104.83,0.08781755681093195,-0.033892318836089785
0,1,1104.84,0.08987292715278379,-0.02834458837559231
0,1,1104.8500000000001,0.09157823698866153,-0.02266516981155528
0,1,1104.8600000000001,0.09292023574664432,-0.01689371921083064
0,1,1104.8700000000001,0.09390631826637554,-0.011035476726062265
0,1,1104.88,0.09453018865581081,-0.005118896426941847
